TermID	Name	Value	LogSize	Frequency	Uniqueness	Dispensability	PC_0	PC_1	PC3_0	PC3_1	PC3_2	Representative	Eliminated
"GO:1901185"	"negative regulation of ERBB signaling pathway"	-1.44536798848236	3.1981069988734	0.00546062709536848	0.77545653144862	0.95009158	null	null	null	null	null	42058	True
"GO:0022408"	"negative regulation of cell-cell adhesion"	-3.08388677723067	3.8982313845131	0.0273897021714424	0.743424688198992	0.51303965	6.50257371810053	-2.08632019393009	5.64257371086251	-3.03294968874794	1.65166355422797	null	False
"GO:0034110"	"regulation of homotypic cell-cell adhesion"	-1.64221468652	3.07481644064517	0.00411018665960836	0.831069783330696	0.80071228	null	null	null	null	null	22408	True
"GO:0031295"	"T cell costimulation"	-1.46734180050228	3.10174707394637	0.00437334941119239	0.682613300384764	0.80343664	null	null	null	null	null	22408	True
"GO:0034111"	"negative regulation of homotypic cell-cell adhesion"	-2.45458154024888	2.65991620006985	0.00157897650950414	0.777320678740488	0.81054833	null	null	null	null	null	22408	True
"GO:0045785"	"positive regulation of cell adhesion"	-2.92797668595521	4.2486107449683	0.0613757864714054	0.758494746923813	0.86366639	null	null	null	null	null	22408	True
"GO:0007162"	"negative regulation of cell adhesion"	-2.26309411812176	4.06952010083523	0.0406344064452436	0.742945204046209	0.88607276	null	null	null	null	null	22408	True
"GO:0022409"	"positive regulation of cell-cell adhesion"	-2.3161436939472	4.03822263836872	0.0378088695334994	0.761003651829657	0.91119076	null	null	null	null	null	22408	True
"GO:0022407"	"regulation of cell-cell adhesion"	-2.20109140915638	4.27627793690466	0.0654132571075498	0.807806481929578	0.91471649	null	null	null	null	null	22408	True
"GO:1903037"	"regulation of leukocyte cell-cell adhesion"	-2.27659350700528	4.13081605003474	0.0467944924329802	0.807461398175181	0.94258043	null	null	null	null	null	22408	True
"GO:0051897"	"positive regulation of protein kinase B signaling"	-2.03535255441097	3.58410497039945	0.0132862562872092	0.784281880661185	0.5145798	6.72239671294786	-0.818100320106411	5.51184024399645	1.06612596047483	3.06342672195415	null	False
"GO:0050866"	"negative regulation of cell activation"	-2.25166836934901	3.93570874784266	0.0298585843014347	0.721203545732478	0.51608977	6.35231011973311	-2.12009381224918	5.55151457223203	-3.02383859395484	1.91656954086503	null	False
"GO:2001185"	"regulation of CD8-positive, alpha-beta T cell activation"	-2.21860391033402	2.69019608002851	0.00169324454637615	0.783839237847331	0.73529641	null	null	null	null	null	50866	True
"GO:0031294"	"lymphocyte costimulation"	-1.45164333640035	3.11693964655076	0.0045291694614724	0.701012289309574	0.77522459	null	null	null	null	null	50866	True
"GO:0050672"	"negative regulation of lymphocyte proliferation"	-2.18086732542856	3.52994340165867	0.011728055784409	0.695863235271929	0.81818882	null	null	null	null	null	50866	True
"GO:0046634"	"regulation of alpha-beta T cell activation"	-1.64685711304541	3.54715912132742	0.0122024412708171	0.766402116957177	0.82008299	null	null	null	null	null	50866	True
"GO:0070664"	"negative regulation of leukocyte proliferation"	-2.00903502262485	3.55786796156802	0.0125071560358091	0.776629641563968	0.8765515	null	null	null	null	null	50866	True
"GO:0042129"	"regulation of T cell proliferation"	-2.11921343767744	3.90151280912994	0.0275974622384824	0.74449947892093	0.92632168	null	null	null	null	null	50866	True
"GO:0050868"	"negative regulation of T cell activation"	-1.97517478767371	3.71399426766064	0.0179193057822016	0.67853926457718	0.94907929	null	null	null	null	null	50866	True
"GO:1903038"	"negative regulation of leukocyte cell-cell adhesion"	-1.47102096109524	3.74780009086437	0.0193701635836977	0.746450687041278	0.95486701	null	null	null	null	null	50866	True
"GO:0051250"	"negative regulation of lymphocyte activation"	-1.95036676544977	3.8165726960261	0.022694324656338	0.695314603617134	0.96270145	null	null	null	null	null	50866	True
"GO:0002695"	"negative regulation of leukocyte activation"	-1.7151144089399	3.902111723448	0.0276355515841065	0.693342521844161	0.97849975	null	null	null	null	null	50866	True
"GO:0050670"	"regulation of lymphocyte proliferation"	-2.17961408666409	3.99042765848526	0.033868353595307	0.743629858465611	0.9853047	null	null	null	null	null	50866	True
"GO:0042130"	"negative regulation of T cell proliferation"	-1.6863755675002	3.44122367424261	0.00956042575162485	0.679625687205735	0.98734147	null	null	null	null	null	50866	True
"GO:0032944"	"regulation of mononuclear cell proliferation"	-2.16083417863842	3.99642410395509	0.034339276413931	0.839917830527393	0.99021584	null	null	null	null	null	50866	True
"GO:0032945"	"negative regulation of mononuclear cell proliferation"	-2.18086732542856	3.53542071805617	0.0118769504991211	0.776439688902796	0.99346207	null	null	null	null	null	50866	True
"GO:0060670"	"branching involved in labyrinthine layer morphogenesis"	-1.72129136228233	2.67209785793572	0.00162399119069614	0.874420587163002	0.51664498	-1.40030837146528	5.91349418970255	-2.50423795287578	3.46396670413566	4.60209530434634	null	False
"GO:0061138"	"morphogenesis of a branching epithelium"	-1.37836976457154	3.89674661560741	0.0272962101412744	0.894203872049302	0.83639336	null	null	null	null	null	60670	True
"GO:0032481"	"positive regulation of type I interferon production"	-2.61650185660213	3.5321171162488	0.011786921136737	0.751898078847927	0.51668555	5.83943344801496	-3.54746947453508	6.31948136997415	-1.63741222951416	-0.405307110300574	null	False
"GO:0032715"	"negative regulation of interleukin-6 production"	-1.89928539559394	3.21879799811174	0.00572725251473651	0.741541484563149	0.71679259	null	null	null	null	null	32481	True
"GO:0001818"	"negative regulation of cytokine production"	-2.30239242766056	4.01915784773928	0.0361848783428032	0.716083941080363	0.79465483	null	null	null	null	null	32481	True
"GO:0032649"	"regulation of interferon-gamma production"	-1.43126656733673	3.58759872972125	0.0133935989885132	0.794747074260907	0.80068401	null	null	null	null	null	32481	True
"GO:0032479"	"regulation of type I interferon production"	-1.64584031328419	3.70688839498162	0.0176284416883456	0.791707565768577	0.81396149	null	null	null	null	null	32481	True
"GO:1903555"	"regulation of tumor necrosis factor superfamily cytokine production"	-1.36511705052303	3.74413645240125	0.0192074181978497	0.790740217968594	0.81819789	null	null	null	null	null	32481	True
"GO:1903556"	"negative regulation of tumor necrosis factor superfamily cytokine production"	-1.72637316924269	3.33183204443625	0.00743088506446466	0.737923631623847	0.82193817	null	null	null	null	null	32481	True
"GO:0001819"	"positive regulation of cytokine production"	-2.28352178121686	4.31101174898129	0.0708600335317823	0.726362659212518	0.88857535	null	null	null	null	null	32481	True
"GO:0032720"	"negative regulation of tumor necrosis factor production"	-1.40238161202499	3.32180548385754	0.00726121434304864	0.738229843177373	0.89884846	null	null	null	null	null	32481	True
"GO:0046626"	"regulation of insulin receptor signaling pathway"	-1.49249467255331	3.61898892036493	0.0143977726458733	0.837873601669571	0.5172019	6.68937131395041	-0.0115451244176031	5.1002918720752	1.10277707276514	3.95819315942481	null	False
"GO:0061641"	"CENP-A containing chromatin organization"	-1.30625514339172	3.17724783625562	0.00520438967935246	0.889954597212785	0.51814024	-3.54969644457199	-5.34376575739597	-2.80380196214229	-5.63273954825517	1.70865905973292	null	False
"GO:0060840"	"artery development"	-1.32134965008857	3.61731493329829	0.0143423699613293	0.894748071322175	0.52171561	-1.18058945030115	6.47249094376116	-2.61914583016155	4.21826568361393	3.84900484001863	null	False
"GO:0048844"	"artery morphogenesis"	-1.4148143957503	3.43488812086732	0.00942191904026484	0.894990313103098	0.75113065	null	null	null	null	null	60840	True
"GO:0097531"	"mast cell migration"	-1.95036676544977	2.3096301674259	0.000702921560152062	0.928007606499111	0.52189991	2.69492023931307	5.58385313118307	-2.15174674007859	4.88963220824282	-3.18574545285631	null	False
"GO:1990778"	"protein localization to cell periphery"	-1.67867637826921	4.10971350479295	0.044574922383436	0.946416511276655	0.5220652	-1.7579517330192	0.471013660806791	-5.30131179925457	1.02215816330188	-2.61971377592106	null	False
"GO:0031055"	"chromatin remodeling at centromere"	-1.69381311689302	3.25911584418507	0.00628474202796056	0.888189542620752	0.52340334	-3.59659728735371	-5.51245995379056	-3.10738532979496	-5.48585662064593	1.41296795294944	null	False
"GO:1904872"	"regulation of telomerase RNA localization to Cajal body"	-2.14902636038971	2.52113808370404	0.0011461430365041	0.870567612902182	0.52370665	4.575079163746	-5.81198661798152	5.90976202547872	-0.210063745613215	-3.26337069996025	null	False
"GO:0051383"	"kinetochore organization"	-4.67778070526608	3.8729134416204	0.0258384270042103	0.882877427112115	0.52608892	-3.14678880751631	-5.31010806985566	-2.82853774282829	-5.47234378477452	2.11598609029766	null	False
"GO:0090685"	"RNA localization to nucleus"	-2.0608737370054	2.35793484700045	0.00078602558696807	0.970954665712524	0.52707695	-2.38632665613177	1.24060718855112	-5.65746972801664	1.7367452199723	-2.09153721582723	null	False
"GO:0006636"	"unsaturated fatty acid biosynthetic process"	-1.49849458901744	3.89019738621003	0.0268876153427624	0.94481452119558	0.530044	-7.18125358199673	-1.56397558223108	-2.1551667381381	-1.69228713189273	-5.54397186548684	null	False
"GO:0070885"	"negative regulation of calcineurin-NFAT signaling cascade"	-1.54934387748541	2.83569057149243	0.00236846476425621	0.78244794184911	0.53710497	7.11994170595306	-0.414505415240162	4.84566847688026	0.533719914618805	4.57156886545699	null	False
"GO:0050849"	"negative regulation of calcium-mediated signaling"	-1.30326780770981	2.96941591235398	0.00322374370690429	0.779520301052667	0.87022207	null	null	null	null	null	70885	True
"GO:0106057"	"negative regulation of calcineurin-mediated signaling"	-1.54934387748541	2.86153441085904	0.00251389681118422	0.78181998008215	0.97374619	null	null	null	null	null	70885	True
"GO:0046434"	"organophosphate catabolic process"	-1.43156055890602	5.17788264326532	0.521543558958342	0.933550638765613	0.53842341	-6.87501228846829	1.79796577959157	2.32691026800963	-0.93246352316018	-6.10561460966329	null	False
"GO:0061008"	"hepaticobiliary system development"	-1.37829013406869	3.85588243003604	0.0248446413502022	0.89325789760091	0.53961182	-1.12860061887392	6.33716529782374	-2.74719040540149	4.09510769325214	3.870150506435	null	False
"GO:0043949"	"regulation of cAMP-mediated signaling"	-1.57621503426681	2.88081359228079	0.00262816484805623	0.85002925758781	0.53997473	7.08170738490878	0.553239074014919	4.64717414434771	1.64163739819028	4.6540748658408	null	False
"GO:1990173"	"protein localization to nucleoplasm"	-1.95036676544977	2.15836249209525	0.000495161493112044	0.953171705198482	0.54044543	-2.24317379931817	-0.123003369748956	-5.68198006072811	0.0508894701521272	-2.43037213315263	null	False
"GO:0034508"	"centromere complex assembly"	-2.43466029615742	4.05138408442669	0.0389723259089235	0.867306128635162	0.5413647	-2.8214922663896	-5.57825776320766	-3.6309876954484	-4.85222119530281	1.9727924461415	null	False
"GO:0051382"	"kinetochore assembly"	-1.55740375529249	3.85442750578786	0.0247615373233862	0.867586142449208	0.77640433	null	null	null	null	null	34508	True
"GO:0034728"	"nucleosome organization"	-2.20002997315147	4.49942587765473	0.10935104861873	0.857617217261539	0.84048944	null	null	null	null	null	34508	True
"GO:0006334"	"nucleosome assembly"	-1.96514799740622	4.41121552307514	0.0892502621326079	0.8564394832105	0.89080961	null	null	null	null	null	34508	True
"GO:0065004"	"protein-DNA complex assembly"	-1.73302496937027	4.73207998937751	0.186845553624657	0.877859977300383	0.94104728	null	null	null	null	null	34508	True
"GO:0035270"	"endocrine system development"	-2.17527613715212	3.90971645323434	0.0281237877416505	0.892509590192519	0.54382107	-1.28791857841338	6.4231971918011	-2.46911212261777	4.13705732580912	4.07984148832379	null	False
"GO:0034724"	"DNA replication-independent chromatin organization"	-2.47255094246056	3.63042787502502	0.0147821287698973	0.883328727084544	0.54867488	-3.46063909191894	-5.48697550619101	-3.03547978200171	-5.46459753830411	1.66316459676474	null	False
"GO:0034103"	"regulation of tissue remodeling"	-1.34519157178647	3.326949994166	0.00734778103764865	0.8114954500752	0.55918624	5.73854031881544	-4.76809343434776	5.62733235045826	-3.13847505365548	-1.81239844074868	null	False
"GO:0016572"	"histone phosphorylation"	-1.56747340222751	3.50785587169583	0.011146327596697	0.953561435026794	0.56147181	-6.40392577479643	1.82719043519358	1.60144368071751	-0.345736617113538	-6.16217258146382	null	False
"GO:0072538"	"T-helper 17 type immune response"	-1.3391979829354	2.98900461569854	0.0033726384216163	0.923016184625136	0.56715909	4.18377936936723	5.6962610653474	0.812363114272301	5.90999220780508	-2.3638507141626	null	False
"GO:0021681"	"cerebellar granular layer development"	-1.83450010014362	2.76342799356294	0.00200488464693618	0.89968529508616	0.56790037	-1.57481017898586	6.32805400231516	-3.03510044917538	3.89904859730738	3.83763032545044	null	False
"GO:0071824"	"protein-DNA complex subunit organization"	-1.9974066385402	4.77789059549021	0.20763194833201	0.886478167429615	0.57042536	-2.70165476083437	-5.92320523306012	-3.97315603482507	-4.45320251239353	2.22590028259129	null	False
"GO:0030261"	"chromosome condensation"	-4.4907974776689	4.37101241688384	0.0813588422528712	0.87424955777152	0.57105973	-3.28773459879715	-5.61054198007983	-3.06144543540589	-5.29914536630046	2.06558256080756	null	False
"GO:0051255"	"spindle midzone assembly"	-2.19075962602031	2.9670797341445	0.00320643036798428	0.824802814857808	0.57141378	-1.984734213611	-5.95092680282726	-2.42705542964164	-5.07137702156537	3.25570420323446	null	False
"GO:1902600"	"proton transmembrane transport"	-1.60023304498294	5.42823363339039	0.928202726179122	0.963830520570758	0.57208272	-0.886244868752595	1.26196658790646	-4.46490389268468	2.29595598465019	-3.23961736293971	null	False
"GO:0097711"	"ciliary basal body-plasma membrane docking"	-2.02106389293134	1.78532983501077	0.000207760067040018	0.875136840767583	0.57876691	-2.61919351368935	-3.96462277883231	-4.61569815817903	-3.26004207219085	0.418388971683682	null	False
"GO:0031018"	"endocrine pancreas development"	-1.36629515057309	3.56038492297202	0.0125798720592731	0.891461018255555	0.57998863	-1.52566158444143	6.19350942033005	-2.89839634673674	3.80489720783071	4.07532287188318	null	False
"GO:0050848"	"regulation of calcium-mediated signaling"	-1.49696872973371	3.4933186082321	0.010779284811593	0.838730775270111	0.58216881	6.82551049535776	0.252039507038205	4.88384402382022	1.3757184560069	4.16228684191209	null	False
"GO:0006631"	"fatty acid metabolic process"	-1.44134168816445	5.51166148005063	1.12478876428017	0.933135833371918	0.58404172	-7.49825444659641	-0.879960181469711	-2.07617120849867	-0.452853948404749	-5.85935203265388	null	False
"GO:0071459"	"protein localization to chromosome, centromeric region"	-3.58426896837301	3.47885496752866	0.0104260926976249	0.941577869351618	0.5881758	-1.89139433089199	0.151327751988144	-5.45727835781424	0.552321311412091	-2.59295868965845	null	False
"GO:0070200"	"establishment of protein localization to telomere"	-3.28483180536144	2.39967372148104	0.000865666946000077	0.947986045081911	0.7756574	null	null	null	null	null	71459	True
"GO:0070198"	"protein localization to chromosome, telomeric region"	-2.84090946884724	2.83058866868514	0.00234076342198421	0.945631817744817	0.81456461	null	null	null	null	null	71459	True
"GO:0070199"	"establishment of protein localization to chromosome"	-3.11319128466452	2.89762709129044	0.00273204488157624	0.945176941867219	0.82096362	null	null	null	null	null	71459	True
"GO:0034501"	"protein localization to kinetochore"	-3.13923928623895	3.42942926438179	0.00930418833560883	0.941906946694893	0.8754873	null	null	null	null	null	71459	True
"GO:0071168"	"protein localization to chromatin"	-1.45132813046855	3.68178376646788	0.0166381187021215	0.940189280899867	0.90396326	null	null	null	null	null	71459	True
"GO:0051261"	"protein depolymerization"	-2.9786237877239	3.92726768081088	0.0292837814492906	0.8948595386203	0.59116672	-2.54982532751568	-6.26030620822812	-3.84621570648981	-4.29603906977116	2.84306736789407	null	False
"GO:0032984"	"protein-containing complex disassembly"	-1.31182723544348	4.84820759721446	0.24412500410759	0.879840740894339	0.81994536	null	null	null	null	null	51261	True
"GO:0032200"	"telomere organization"	-2.41034657907168	4.58191554120594	0.132225431999836	0.870202827061981	0.59250395	-3.07336480341599	-5.46689462420831	-3.28268974495002	-5.17865752353624	1.86673711829097	null	False
"GO:0001763"	"morphogenesis of a branching structure"	-1.45048522205278	3.96618868095614	0.0320296770020028	0.895028974138793	0.59367965	-1.20881927332946	6.11480707902106	-2.40800338909901	3.881463418524	4.41058014446775	null	False
"GO:0002504"	"antigen processing and presentation of peptide or polysaccharide antigen via MHC class II"	-1.40619642282041	3.37309598707873	0.00817189597024072	0.944581178223595	0.59634407	3.44108410384865	6.51998233437169	-1.05429239899884	5.81155275591129	-2.9734113322832	null	False
"GO:0019886"	"antigen processing and presentation of exogenous peptide antigen via MHC class II"	-1.51218134794254	2.80482067872116	0.0022057193784082	0.947522255272064	0.81345098	null	null	null	null	null	2504	True
"GO:0002495"	"antigen processing and presentation of peptide antigen via MHC class II"	-1.43126656733673	2.85672889038288	0.00248619546891222	0.947232851346226	0.88270832	null	null	null	null	null	2504	True
"GO:0044380"	"protein localization to cytoskeleton"	-1.94687939740837	3.58771096501891	0.0133970616562972	0.946333265568955	0.5968519	-1.97764855953385	0.294453757123938	-5.50035791804057	0.695915045455488	-2.42435519999076	null	False
"GO:0060402"	"calcium ion transport into cytosol"	-1.61849114491279	2.30102999566398	0.000689070889016061	0.861250207641936	0.60103798	0.563250939722649	-2.79088961361457	2.07575838378803	-6.1865940798087	-0.773801422094279	null	False
"GO:0051209"	"release of sequestered calcium ion into cytosol"	-1.53246456898734	3.70926996097583	0.0177253963862976	0.741583138146337	0.81184556	null	null	null	null	null	60402	True
"GO:0060314"	"regulation of ryanodine-sensitive calcium-release channel activity"	-1.49073063104389	2.97220283837906	0.00324451971360829	0.84454507669515	0.86589241	null	null	null	null	null	60402	True
"GO:0051283"	"negative regulation of sequestering of calcium ion"	-1.50761098676278	3.7131544018373	0.0178846791043616	0.76736267950891	0.95149306	null	null	null	null	null	60402	True
"GO:0006278"	"RNA-templated DNA biosynthetic process"	-2.61650185660213	4.68281270829917	0.166807095158647	0.935244979132755	0.60360328	-6.25467958640027	-1.46079650648791	-0.858913185947505	-3.96398112600782	-4.83226989618147	null	False
"GO:0006310"	"DNA recombination"	-2.8848643101961	5.68392015510121	1.67236119697084	0.941692853811832	0.60393379	-5.96214966798997	-0.594408795631627	-1.23316194882186	-3.14431556666072	-5.17786683196781	null	False
"GO:0051896"	"regulation of protein kinase B signaling"	-1.49671707109255	3.78660947264866	0.0211811388347299	0.832703279049421	0.60478736	6.58378075320472	-0.161982387398955	5.11867541847466	0.818247908974793	3.85965769241286	null	False
"GO:0051056"	"regulation of small GTPase mediated signal transduction"	-1.3300353693961	4.63438657274798	0.149206354812573	0.812485063569083	0.70251561	null	null	null	null	null	51896	True
"GO:0006665"	"sphingolipid metabolic process"	-1.41390215990059	4.71259919933261	0.178649418979928	0.962860488805133	0.60487303	-6.28947488842304	3.8058126075774	-2.05126963801914	1.76854427047731	-5.79620750908541	null	False
"GO:0006672"	"ceramide metabolic process"	-1.45164333640035	4.37211998193833	0.0815666023199112	0.953621394418463	0.77044148	null	null	null	null	null	6665	True
"GO:0046513"	"ceramide biosynthetic process"	-1.3695967492548	4.02164403608744	0.0363926384098432	0.946200472072963	0.84047491	null	null	null	null	null	6665	True
"GO:0030148"	"sphingolipid biosynthetic process"	-1.43635398521936	4.26913919679218	0.0643467554300777	0.953337240486135	0.87360069	null	null	null	null	null	6665	True
"GO:0061458"	"reproductive system development"	-2.16334712248823	4.63393280134977	0.149050534762293	0.881340715353632	0.60757454	-1.25609297434078	6.28139991110769	-2.59777489972569	3.99788998658097	4.10338497456351	null	False
"GO:0051276"	"chromosome organization"	-4.62893213772826	5.76263955798094	2.00470112554363	0.855211194308086	0.60915393	-2.97919713665457	-5.6968852851005	-3.4278147131212	-4.8763633243187	2.25580408956066	null	False
"GO:0071346"	"cellular response to interferon-gamma"	-1.40238161202499	3.54406804435028	0.0121158745762171	0.89427344775614	0.61031928	4.59310896864157	5.33193002214605	1.63188267024737	5.84141890879161	-2.10136751747133	null	False
"GO:0034341"	"response to interferon-gamma"	-1.41390215990059	3.63658818372984	0.0149933515047213	0.900724856380231	0.72741813	null	null	null	null	null	71346	True
"GO:0003012"	"muscle system process"	-1.34519157178647	4.14391993838584	0.0482280368955563	0.909555626840714	0.61220497	0.00419720074188034	6.41859687651451	-1.2637384655644	5.24241346488044	3.67174786018755	null	False
"GO:0034109"	"homotypic cell-cell adhesion"	-1.99608533342894	3.33645973384853	0.00751052642349667	0.990071761606149	0.61552705	1.59569446558191	-7.64726678082814	-6.79200623222973	0.153703309903061	1.44196165283864	null	False
"GO:0090257"	"regulation of muscle system process"	-1.99122746456847	4.07007482626753	0.0406863464620036	0.784695999459685	0.61597411	5.77248397715552	-4.00822867358856	5.75908166674263	-2.78290717209496	-0.863784217254933	null	False
"GO:0045822"	"negative regulation of heart contraction"	-1.4148143957503	2.82930377283102	0.00233383808641621	0.752095275743868	0.75349469	null	null	null	null	null	90257	True
"GO:1903523"	"negative regulation of blood circulation"	-1.52875430311832	2.85430604180108	0.00247234479777622	0.752285893084258	0.75585373	null	null	null	null	null	90257	True
"GO:0045823"	"positive regulation of heart contraction"	-1.92947031013415	3.25042000230889	0.00616008598773655	0.758898336349201	0.7952802	null	null	null	null	null	90257	True
"GO:1903779"	"regulation of cardiac conduction"	-1.86938322807085	2.98136550907854	0.00331377306928829	0.79113379168181	0.79802982	null	null	null	null	null	90257	True
"GO:0086065"	"cell communication involved in cardiac conduction"	-1.46734180050228	3.10516942799933	0.00440797608903239	0.726207949954468	0.80957395	null	null	null	null	null	90257	True
"GO:0086064"	"cell communication by electrical coupling involved in cardiac conduction"	-1.57621503426681	2.27646180417324	0.000650981543392058	0.749594392810091	0.85184074	null	null	null	null	null	90257	True
"GO:0008016"	"regulation of heart contraction"	-1.87114802789437	3.99197879099458	0.033989546967747	0.784928974578651	0.88128227	null	null	null	null	null	90257	True
"GO:0006937"	"regulation of muscle contraction"	-1.78800560635891	3.99882581904029	0.0345297231420511	0.7860283910272	0.88216295	null	null	null	null	null	90257	True
"GO:0002027"	"regulation of heart rate"	-1.60748411670789	3.5532760461371	0.0123755746600171	0.78025699106268	0.8912888	null	null	null	null	null	90257	True
"GO:1903522"	"regulation of blood circulation"	-1.4148143957503	4.17181418105115	0.0514275419279726	0.781822159954309	0.90501195	null	null	null	null	null	90257	True
"GO:0055117"	"regulation of cardiac muscle contraction"	-1.61344061197085	3.514946005308	0.011329848989249	0.795668424703226	0.91505473	null	null	null	null	null	90257	True
"GO:0006942"	"regulation of striated muscle contraction"	-1.37829013406869	3.64826240574804	0.0154019463032334	0.79517235903432	0.93182954	null	null	null	null	null	90257	True
"GO:0010460"	"positive regulation of heart rate"	-2.00190246204682	2.87966920563205	0.00262123951248823	0.755832156881645	0.95712468	null	null	null	null	null	90257	True
"GO:0061615"	"glycolytic process through fructose-6-phosphate"	-2.09812594668511	4.26121527226859	0.0631832990546536	0.907627185989844	0.61734475	-6.66719759135521	0.335876697095907	0.126345303714767	-1.76717677007283	-5.80964051051532	null	False
"GO:0051048"	"negative regulation of secretion"	-1.44536798848236	3.762528522447	0.0200384584660098	0.778130872597814	0.61835939	5.07008937837746	-4.31712040025622	6.00171580538421	-1.19250360387048	-1.45281120735415	null	False
"GO:0051258"	"protein polymerization"	-1.50656224908649	4.56018171070918	0.125771019250459	0.885726093409958	0.6224117	-2.59666400965305	-5.6854357922842	-3.92473202738072	-4.41421924118685	2.35463323007318	null	False
"GO:0018212"	"peptidyl-tyrosine modification"	-2.5483890057705	4.95460427079461	0.311896337976044	0.964198632634972	0.62271992	-5.89281673626334	2.64080094935895	0.778464223301275	1.27495212777737	-6.11814034865102	null	False
"GO:0001667"	"ameboidal-type cell migration"	-1.67987916969431	4.09912792772647	0.0435014953703959	0.967844977525176	0.62327563	0.101183996284811	2.32498420052759	-3.65906917254982	3.49702577210003	-3.35009990308757	null	False
"GO:0010631"	"epithelial cell migration"	-1.307548318737	3.75838194177468	0.0198480117378898	0.886581042035606	0.7512885	null	null	null	null	null	1667	True
"GO:0090132"	"epithelium migration"	-1.38404580521504	3.76930346018908	0.0203535612343538	0.915542499659899	0.99100495	null	null	null	null	null	1667	True
"GO:0042593"	"glucose homeostasis"	-1.41085378224547	4.22505069613805	0.0581347294255812	0.852004182083146	0.62619645	2.96326749959709	-4.04069145840497	4.02315279662805	-5.04115566222933	0.591231075300861	null	False
"GO:0031667"	"response to nutrient levels"	-1.52417419260256	4.48502543020457	0.105784500801209	0.957204122164672	0.62737594	5.55286523807783	4.73608616551865	2.24099994862362	6.14492012147131	-1.18585354116095	null	False
"GO:0046390"	"ribose phosphate biosynthetic process"	-1.55463578348188	5.77411825370812	2.05839325220233	0.915516954951536	0.62881203	-6.87968820664863	0.252419399795056	1.20444266931018	-2.73463401104497	-5.63766935877241	null	False
"GO:0051282"	"regulation of sequestering of calcium ion"	-1.47523093431907	3.89209460269048	0.0270053460474184	0.839223213784207	0.630238	4.82303045224242	-4.1140569654843	6.01131565444516	-0.306816181201187	-1.34076894275025	null	False
"GO:0051321"	"meiotic cell cycle"	-6.51570016065321	4.73512762617767	0.188161367382577	0.866524079249657	0.6363251	0.280793021745803	-6.9689859104567	0.00882529566715951	-4.27933242887043	6.19075672562981	null	False
"GO:0007292"	"female gamete generation"	-2.57868915627114	4.18960259252158	0.0535778586218368	0.884655917393542	0.70474279	null	null	null	null	null	51321	True
"GO:1903046"	"meiotic cell cycle process"	-6.10182351650232	4.58889887934254	0.134368823358132	0.848626265540221	0.75502052	null	null	null	null	null	51321	True
"GO:0048608"	"reproductive structure development"	-1.95316650653743	4.63229528734021	0.148489582581285	0.85217609215148	0.76092029	null	null	null	null	null	51321	True
"GO:0007143"	"female meiotic nuclear division"	-1.93645044849689	3.37584643630916	0.00822383598700073	0.747708678270866	0.78208627	null	null	null	null	null	51321	True
"GO:0007135"	"meiosis II"	-2.19075962602031	3.58714949825434	0.0133797483173772	0.802021144124952	0.80659422	null	null	null	null	null	51321	True
"GO:0061983"	"meiosis II cell cycle process"	-2.19075962602031	3.59736605026603	0.0136983137535052	0.866816222405331	0.80781808	null	null	null	null	null	51321	True
"GO:0070192"	"chromosome organization involved in meiotic cell cycle"	-2.57868915627114	4.01615551195145	0.0359355662623552	0.788851748262016	0.86138855	null	null	null	null	null	51321	True
"GO:0022412"	"cellular process involved in reproduction in multicellular organism"	-1.60994038381377	4.52481139206379	0.115933580076114	0.873355660349218	0.86568019	null	null	null	null	null	51321	True
"GO:0048477"	"oogenesis"	-1.37128900420517	4.08671566394488	0.0422757109748598	0.857892594461848	0.87661472	null	null	null	null	null	51321	True
"GO:0045132"	"meiotic chromosome segregation"	-3.8128940309684	4.15369294000855	0.0493257025830844	0.782933231853776	0.8805648	null	null	null	null	null	51321	True
"GO:0008406"	"gonad development"	-1.31182723544348	3.95467658691864	0.0311917113982748	0.858239479406087	0.89116997	null	null	null	null	null	51321	True
"GO:0140013"	"meiotic nuclear division"	-4.96657624451305	4.4436697034964	0.0961755977006085	0.778105649534532	0.92392907	null	null	null	null	null	51321	True
"GO:0007127"	"meiosis I"	-1.52722468779675	4.28463373316459	0.0666840561842779	0.782651546288345	0.92984046	null	null	null	null	null	51321	True
"GO:0061982"	"meiosis I cell cycle process"	-1.40619642282041	4.42211359469683	0.0915183095311281	0.851063845960057	0.94719753	null	null	null	null	null	51321	True
"GO:0008584"	"male gonad development"	-1.37829013406869	3.64187054547631	0.0151768728972733	0.863630946304425	0.95502657	null	null	null	null	null	51321	True
"GO:0046546"	"development of primary male sexual characteristics"	-1.36629515057309	3.64914006414422	0.0154331103132894	0.870606918857726	0.96624764	null	null	null	null	null	51321	True
"GO:0022604"	"regulation of cell morphogenesis"	-2.92797668595521	5.34557759523622	0.76733756893782	0.793576319458494	0.63824414	5.35206966880221	-2.60577257518336	5.57485746658071	-2.09544747604882	0.769833298623373	null	False
"GO:0009205"	"purine ribonucleoside triphosphate metabolic process"	-2.44127859277545	5.13220203599441	0.469471960822546	0.906594998337154	0.64204501	-6.72412853634287	-0.170261944801556	0.35950369273303	-2.7060494902242	-5.60829497666406	null	False
